site,name,calm_id,country,area,lat,lon,year,alt_cm,wc_elev,wc_bio1,wc_bio4,wc_bio7,wc_bio12,y,x,ym,tdd,fdd,sqrt_tdd,thaw_months,summer_t,winter_prec,continentality
U3,Atkasuk,5.0,United States (Alaska),Alaska North Slope,70.45,-157.4,2016,56.0,18.0,-10.5850315,1379.856,43.55975,137.0,4.04305126783455,-1976455.6064572772,814636.2154078609,903.8662358857509,4767.402733385751,30.06436821032085,4.078947368421053,11.194843500000001,90.45753424657534,3.1568328030727266
U3,Atkasuk,5.0,United States (Alaska),Alaska North Slope,70.45,-157.4,2017,53.0,18.0,-10.5850315,1379.856,43.55975,137.0,3.988984046564274,-1976455.6064572772,814636.2154078609,903.8662358857509,4767.402733385751,30.06436821032085,4.078947368421053,11.194843500000001,90.45753424657534,3.1568328030727266
U3,Atkasuk,5.0,United States (Alaska),Alaska North Slope,70.45,-157.4,2018,51.0,18.0,-10.5850315,1379.856,43.55975,137.0,3.951243718581427,-1976455.6064572772,814636.2154078609,903.8662358857509,4767.402733385751,30.06436821032085,4.078947368421053,11.194843500000001,90.45753424657534,3.1568328030727266
U3,Atkasuk,5.0,United States (Alaska),Alaska North Slope,70.45,-157.4,2019,55.0,18.0,-10.5850315,1379.856,43.55975,137.0,4.025351690735149,-1976455.6064572772,814636.2154078609,903.8662358857509,4767.402733385751,30.06436821032085,4.078947368421053,11.194843500000001,90.45753424657534,3.1568328030727266
U3,Atkasuk,5.0,United States (Alaska),Alaska North Slope,70.45,-157.4,2020,57.0,18.0,-10.5850315,1379.856,43.55975,137.0,4.060443010546419,-1976455.6064572772,814636.2154078609,903.8662358857509,4767.402733385751,30.06436821032085,4.078947368421053,11.194843500000001,90.45753424657534,3.1568328030727266
U3,Atkasuk,5.0,United States (Alaska),Alaska North Slope,70.45,-157.4,2021,46.0,18.0,-10.5850315,1379.856,43.55975,137.0,3.8501476017100584,-1976455.6064572772,814636.2154078609,903.8662358857509,4767.402733385751,30.06436821032085,4.078947368421053,11.194843500000001,90.45753424657534,3.1568328030727266
U3,Atkasuk,5.0,United States (Alaska),Alaska North Slope,70.45,-157.4,2022,44.0,18.0,-10.5850315,1379.856,43.55975,137.0,3.8066624897703196,-1976455.6064572772,814636.2154078609,903.8662358857509,4767.402733385751,30.06436821032085,4.078947368421053,11.194843500000001,90.45753424657534,3.1568328030727266
U3,Atkasuk,5.0,United States (Alaska),Alaska North Slope,70.45,-157.4,2023,57.0,18.0,-10.5850315,1379.856,43.55975,137.0,4.060443010546419,-1976455.6064572772,814636.2154078609,903.8662358857509,4767.402733385751,30.06436821032085,4.078947368421053,11.194843500000001,90.45753424657534,3.1568328030727266
U3,Atkasuk,5.0,United States (Alaska),Alaska North Slope,70.45,-157.4,2024,51.0,18.0,-10.5850315,1379.856,43.55975,137.0,3.951243718581427,-1976455.6064572772,814636.2154078609,903.8662358857509,4767.402733385751,30.06436821032085,4.078947368421053,11.194843500000001,90.45753424657534,3.1568328030727266
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,1996,30.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.4339872044851463,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,1997,31.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.4657359027997265,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,1998,34.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.5553480614894135,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,1999,33.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.526360524616161,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2000,28.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.3672958299864737,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2001,29.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.4011973816621555,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2002,29.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.4011973816621555,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2003,29.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.4011973816621555,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2004,35.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.58351893845611,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2005,27.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.332204510175204,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2006,34.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.5553480614894135,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2007,27.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.332204510175204,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2008,30.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.4339872044851463,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2009,25.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.2580965380214817,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2010,29.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.4011973816621555,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2011,29.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.4011973816621555,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2012,34.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.5553480614894135,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2013,35.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.58351893845611,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2014,31.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.4657359027997265,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2015,37.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.6375861597263857,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2016,37.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.6375861597263857,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2017,37.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.6375861597263857,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2018,35.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.58351893845611,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2019,37.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.6375861597263857,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2021,31.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.4657359027997265,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2022,31.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.4657359027997265,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2023,39.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.6888794541139363,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U4,West Dock 1 ha grid,13.0,United States (Alaska),Alaska North Slope,70.3745,-148.5522,2024,36.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.6109179126442243,-2086414.497368232,502914.65751857805,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U5,West Dock 1 km grid,9.0,United States (Alaska),Alaska North Slope,70.3667,-148.5667,1993,48.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.8918202981106265,-2087132.1409014098,503646.55949955457,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U5,West Dock 1 km grid,9.0,United States (Alaska),Alaska North Slope,70.3667,-148.5667,1994,55.0,3.0,-11.40115,1400.9987,43.462067,155.0,4.025351690735149,-2087132.1409014098,503646.55949955457,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U5,West Dock 1 km grid,9.0,United States (Alaska),Alaska North Slope,70.3667,-148.5667,1995,51.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.951243718581427,-2087132.1409014098,503646.55949955457,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U5,West Dock 1 km grid,9.0,United States (Alaska),Alaska North Slope,70.3667,-148.5667,1996,55.0,3.0,-11.40115,1400.9987,43.462067,155.0,4.025351690735149,-2087132.1409014098,503646.55949955457,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U5,West Dock 1 km grid,9.0,United States (Alaska),Alaska North Slope,70.3667,-148.5667,1997,52.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.9702919135521215,-2087132.1409014098,503646.55949955457,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U5,West Dock 1 km grid,9.0,United States (Alaska),Alaska North Slope,70.3667,-148.5667,1998,58.0,3.0,-11.40115,1400.9987,43.462067,155.0,4.07753744390572,-2087132.1409014098,503646.55949955457,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U5,West Dock 1 km grid,9.0,United States (Alaska),Alaska North Slope,70.3667,-148.5667,1999,51.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.951243718581427,-2087132.1409014098,503646.55949955457,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U5,West Dock 1 km grid,9.0,United States (Alaska),Alaska North Slope,70.3667,-148.5667,2000,46.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.8501476017100584,-2087132.1409014098,503646.55949955457,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U5,West Dock 1 km grid,9.0,United States (Alaska),Alaska North Slope,70.3667,-148.5667,2001,46.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.8501476017100584,-2087132.1409014098,503646.55949955457,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U5,West Dock 1 km grid,9.0,United States (Alaska),Alaska North Slope,70.3667,-148.5667,2002,48.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.8918202981106265,-2087132.1409014098,503646.55949955457,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U5,West Dock 1 km grid,9.0,United States (Alaska),Alaska North Slope,70.3667,-148.5667,2003,48.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.8918202981106265,-2087132.1409014098,503646.55949955457,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U5,West Dock 1 km grid,9.0,United States (Alaska),Alaska North Slope,70.3667,-148.5667,2004,54.0,3.0,-11.40115,1400.9987,43.462067,155.0,4.007333185232471,-2087132.1409014098,503646.55949955457,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U5,West Dock 1 km grid,9.0,United States (Alaska),Alaska North Slope,70.3667,-148.5667,2005,45.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.828641396489095,-2087132.1409014098,503646.55949955457,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U5,West Dock 1 km grid,9.0,United States (Alaska),Alaska North Slope,70.3667,-148.5667,2006,53.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.988984046564274,-2087132.1409014098,503646.55949955457,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U5,West Dock 1 km grid,9.0,United States (Alaska),Alaska North Slope,70.3667,-148.5667,2007,44.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.8066624897703196,-2087132.1409014098,503646.55949955457,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U5,West Dock 1 km grid,9.0,United States (Alaska),Alaska North Slope,70.3667,-148.5667,2008,47.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.8712010109078907,-2087132.1409014098,503646.55949955457,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U5,West Dock 1 km grid,9.0,United States (Alaska),Alaska North Slope,70.3667,-148.5667,2009,44.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.8066624897703196,-2087132.1409014098,503646.55949955457,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U5,West Dock 1 km grid,9.0,United States (Alaska),Alaska North Slope,70.3667,-148.5667,2010,46.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.8501476017100584,-2087132.1409014098,503646.55949955457,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U5,West Dock 1 km grid,9.0,United States (Alaska),Alaska North Slope,70.3667,-148.5667,2011,51.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.951243718581427,-2087132.1409014098,503646.55949955457,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U5,West Dock 1 km grid,9.0,United States (Alaska),Alaska North Slope,70.3667,-148.5667,2012,52.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.9702919135521215,-2087132.1409014098,503646.55949955457,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U5,West Dock 1 km grid,9.0,United States (Alaska),Alaska North Slope,70.3667,-148.5667,2013,54.0,3.0,-11.40115,1400.9987,43.462067,155.0,4.007333185232471,-2087132.1409014098,503646.55949955457,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
U5,West Dock 1 km grid,9.0,United States (Alaska),Alaska North Slope,70.3667,-148.5667,2014,48.0,3.0,-11.40115,1400.9987,43.462067,155.0,3.8918202981106265,-2087132.1409014098,503646.55949955457,800.2712882048543,4961.6910382048545,28.289066584192103,3.8815789473684212,10.3298835,104.89041095890411,3.1022201446567976
